CheckpointID,View,Level 1,Level 1 Code,Level 2,Level 2 Code,Level 3,Level 3 Code,Level 4,Level 4 Code,Amount
Current,27, Ungrouped,-4, Unclassified,,Major Projects1,85840880,Employee Costs,,"3,142,833.00"
Current,27, Ungrouped,-4, Unclassified,,Major Projects1,85840880,Supplier Costs,,"1,648,148.00"
Current,27, Ungrouped,-4, Unclassified,,Other Corporate Services,912238976,Consultants,,"1,094.72"
Current,27, Ungrouped,-4, Unclassified,,Other Corporate Services,912238976,Contractor Costs,,"5,994.51"
Current,27, Ungrouped,-4, Unclassified,,Other Corporate Services,912238976,Employee Costs,,"990,407.90"
Current,27, Ungrouped,-4, Unclassified,,Other Corporate Services,912238976,Supplier Costs,,"53,828.37"
Current,27, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Consultants,,"3,360.35"
Current,27, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Contractor Costs,,"6,872.17"
Current,27, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Employee Costs,,"172,504.00"
Current,27, Ungrouped,-4, Unclassified,,Other Financial Services,183634400,Supplier Costs,,"4,224.95"
Current,27, Ungrouped,-4, Unclassified,,Other HR Services,129069152,Consultants,,"8,648.40"
Current,27, Ungrouped,-4, Unclassified,,Other HR Services,129069152,Contractor Costs,,"13,809.17"
Current,27, Ungrouped,-4, Unclassified,,Other HR Services,129069152,Employee Costs,,"456,331.80"
Current,27, Ungrouped,-4, Unclassified,,Other HR Services,129069152,Supplier Costs,,"72,307.98"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcare Premium,765400960,Contractor Costs,,"249,486.60"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcare Premium,765400960,Employee Costs,,"2,078,436.00"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcare Premium,765400960,Supplier Costs,,"809,710.50"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Comcover Premium,789354688,Supplier Costs,,"415,170.50"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Consultants,,"29,236.18"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Contractor Costs,,"3,050,417.00"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Employee Costs,,"8,520,186.00"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - Other,887257728,Supplier Costs,,"13,117,210.00"
Current,27, Ungrouped,-4, Unclassified,,Other Non Corporate - POE,243786816,Supplier Costs,,"11,766,870.00"
Current,27, Ungrouped,-4, Unclassified,,Parliamentary Services,812061824,Contractor Costs,,"11,339.06"
Current,27, Ungrouped,-4, Unclassified,,Parliamentary Services,812061824,Employee Costs,,"1,382,215.00"
Current,27, Ungrouped,-4, Unclassified,,Parliamentary Services,812061824,Supplier Costs,,"82,804.04"
Current,27, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,951345728,Other Costs,,"-664,584.90"
Current,27, Ungrouped,-4, Unclassified,,Pass Through - Depreciation/Amortisation,951345728,Supplier Costs,,"652,359.30"
Current,27, Ungrouped,-4, Unclassified,,Pass Through - NBV of assets sold,30160188,Other Costs,,"18,020.47"
Current,27, Ungrouped,-4, Unclassified,,Pay & Conditions,182475808,Consultants,,"15,070.48"
Current,27, Ungrouped,-4, Unclassified,,Pay & Conditions,182475808,Contractor Costs,,"24,063.51"
Current,27, Ungrouped,-4, Unclassified,,Pay & Conditions,182475808,Employee Costs,,"795,191.90"
Current,27, Ungrouped,-4, Unclassified,,Pay & Conditions,182475808,Supplier Costs,,"126,002.00"
Current,27, Ungrouped,-4, Unclassified,,Property Services,378172384,Employee Costs,,"701,561.30"
Current,27, Ungrouped,-4, Unclassified,,Property Services,378172384,Supplier Costs,,"4,209.83"
Current,27, Ungrouped,-4, Unclassified,,Recruitment,502915744,Consultants,,"8,648.40"
Current,27, Ungrouped,-4, Unclassified,,Recruitment,502915744,Contractor Costs,,"13,809.17"
Current,27, Ungrouped,-4, Unclassified,,Recruitment,502915744,Employee Costs,,"456,331.80"
Current,27, Ungrouped,-4, Unclassified,,Recruitment,502915744,Supplier Costs,,"72,307.98"
Current,27, Ungrouped,-4, Unclassified,,Taxation,279766368,Consultants,,"2,578.49"
Current,27, Ungrouped,-4, Unclassified,,Taxation,279766368,Contractor Costs,,"5,273.20"
Current,27, Ungrouped,-4, Unclassified,,Taxation,279766368,Employee Costs,,"132,366.90"
Current,27, Ungrouped,-4, Unclassified,,Taxation,279766368,Supplier Costs,,"3,241.92"
Current,27, Ungrouped,-4, Unclassified,,Travel,991370432,Employee Costs,,"62,163.66"
Current,27, Ungrouped,-4, Unclassified,,Travel,991370432,Supplier Costs,,373.02
Current,27, Ungrouped,-4, Unclassified,,Treasury,856558272,Consultants,,"4,766.04"
Current,27, Ungrouped,-4, Unclassified,,Treasury,856558272,Contractor Costs,,"9,746.92"
Current,27, Ungrouped,-4, Unclassified,,Treasury,856558272,Employee Costs,,"244,665.30"
Current,27, Ungrouped,-4, Unclassified,,Treasury,856558272,Supplier Costs,,"5,992.32"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Consultants,,"202,582.20"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Contractor Costs,,"5,790.12"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Employee Costs,,"1,057,194.00"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Assurance & Audit,816926976,Supplier Costs,,"440,560.20"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Communications & Media,878423872,Consultants,,"1,790.00"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Communications & Media,878423872,Contractor Costs,,"71,963.71"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Communications & Media,878423872,Employee Costs,,"1,132,042.00"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Communications & Media,878423872,Supplier Costs,,"942,023.10"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Contact Centres,162774688,Contractor Costs,,"397,463.20"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Contact Centres,162774688,Employee Costs,,"744,853.90"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Contact Centres,162774688,Supplier Costs,,"4,469.61"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Fleet Management,575301440,Employee Costs,,"62,163.66"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Fleet Management,575301440,Supplier Costs,,373.02
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Information Management,603300352,Employee Costs,,"869,181.20"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Information Management,603300352,Supplier Costs,,"5,215.66"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Legal Services,784882944,Consultants,,"193,824.60"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Legal Services,784882944,Contractor Costs,,"67,016.81"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Legal Services,784882944,Employee Costs,,"1,564,428.00"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Legal Services,784882944,Supplier Costs,,"33,804.65"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,912238976,Consultants,,"1,094.72"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,912238976,Contractor Costs,,"5,994.51"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,912238976,Employee Costs,,"990,407.90"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Other Corporate Services,912238976,Supplier Costs,,"53,828.37"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Parliamentary Services,812061824,Contractor Costs,,"11,339.06"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Parliamentary Services,812061824,Employee Costs,,"1,382,215.00"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Parliamentary Services,812061824,Supplier Costs,,"82,804.04"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Property Services,378172384,Employee Costs,,"701,561.30"
Current,28,Direct Sevice Delivery Activities,42797268,Corporate Services Functions,,Property Services,378172384,Supplier Costs,,"4,209.83"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Consultants,,"7,502.56"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Contractor Costs,,"15,343.31"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Employee Costs,,"385,145.10"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Payable,679840768,Supplier Costs,,"9,432.94"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Consultants,,"3,127.45"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Contractor Costs,,"6,395.88"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Employee Costs,,"160,548.30"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Accounts Receivable,40414928,Supplier Costs,,"3,932.13"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Consultants,,"3,127.45"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Contractor Costs,,"6,395.88"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Employee Costs,,"160,548.30"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Asset Management,427533920,Supplier Costs,,"3,932.13"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Consultants,,"11,952.53"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Contractor Costs,,"24,443.84"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Employee Costs,,"613,584.80"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Budgeting,797335360,Supplier Costs,,"15,027.86"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Consultants,,"1,425.96"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Contractor Costs,,"1,175.67"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Employee Costs,,"797,777.60"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Contract Management & Procurement,687931008,Supplier Costs,,"98,039.91"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Consultants,,"1,172.80"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Contractor Costs,,"2,398.46"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Employee Costs,,"60,205.61"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Credit Card Management,484985696,Supplier Costs,,"1,474.55"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Consultants,,"5,656.42"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Contractor Costs,,"6,774.42"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Employee Costs,,"330,991.30"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Policy & Advice,93821584,Supplier Costs,,"63,037.45"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Consultants,,"25,651.77"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Contractor Costs,,"52,459.84"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Employee Costs,,"1,316,838.00"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Financial Reporting,204997056,Supplier Costs,,"32,251.86"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Consultants,,"7,111.63"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Contractor Costs,,"14,543.83"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Employee Costs,,"365,076.60"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Ledger Management,215678400,Supplier Costs,,"8,941.42"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Consultants,,"3,360.35"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Contractor Costs,,"6,872.17"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Employee Costs,,"172,504.00"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Other Financial Services,183634400,Supplier Costs,,"4,224.95"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Consultants,,"2,578.49"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Contractor Costs,,"5,273.20"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Employee Costs,,"132,366.90"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Taxation,279766368,Supplier Costs,,"3,241.92"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Travel,991370432,Employee Costs,,"62,163.66"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Travel,991370432,Supplier Costs,,373.02
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Consultants,,"4,766.04"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Contractor Costs,,"9,746.92"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Employee Costs,,"244,665.30"
Current,28,Direct Sevice Delivery Activities,42797268,Financial Services Functions,,Treasury,856558272,Supplier Costs,,"5,992.32"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,995415552,Consultants,,"18,153.08"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,995415552,Contractor Costs,,"28,985.59"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,995415552,Employee Costs,,"957,844.90"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,Employee Relations,995415552,Supplier Costs,,"151,775.20"
Current,28,Direct Sevice Delivery Activities,42797268,Human Resource Services Functions,,HR Policy & Advice,578843648,Consultants,,"4,281.39"
